community_id,parameter_draw_id,residual_realization_id,building_count,log_R_median,log_C_median,log_A_median,Qint_mean,log_tau_p10,log_tau_p50,log_tau_p90,robust_medoid_distance,is_selected_typical
shrunk_copula__b044__r001,44,1,40,1.600523228971059,2.3841548709195584,1.5940023212569536,0.09759522373438603,3.0359186641380362,4.234869688215696,5.317115838627201,2.345304596666614,False
shrunk_copula__b039__r001,39,1,40,1.8031929155768562,2.2271201714528264,1.3621125449746172,-0.11143312896611353,3.087921199386232,4.116043351594826,5.5856985206620005,2.4252053053524074,False
shrunk_copula__b040__r001,40,1,40,1.7484622218416843,2.3369599178766336,1.3829289020805717,0.1354557371841786,2.8671603017449376,4.059925337537615,5.73798085449056,2.5052769028066426,False
shrunk_copula__b048__r001,48,1,40,1.8034208628804433,2.3283135369387247,1.4776870973300595,-0.18147415147852147,2.9546558666864984,4.344818424216091,5.23515023522872,2.5212267688315597,False
shrunk_copula__b013__r000,13,0,40,1.7720179571869217,2.567978700858722,1.28953339243466,-0.38418479909725745,3.422455550656654,4.155413949155433,5.606562997843353,2.739666695092099,False
shrunk_copula__b016__r001,16,1,40,1.9125334786371044,2.5335971322515474,1.3113791499214686,-0.2776571446923676,2.9271512416501744,4.460987703913151,5.640798573795206,2.8014024749103257,False
shrunk_copula__b005__r001,5,1,40,1.6512724342201817,2.657411252325739,1.4994545882959984,-0.19402453064608363,3.344709135001654,4.504753624423986,5.42575041733183,2.870120455535665,False
shrunk_copula__b034__r000,34,0,40,1.6716705655234874,2.458927550570146,1.282222084164231,-0.20603385856574197,3.441207080171508,4.14949647007023,5.889842976038016,2.879072505836882,False
shrunk_copula__b013__r001,13,1,40,1.6903780080388713,2.4835368700285674,1.6420053557188636,-0.47214232564795766,3.109322770338178,4.271081499441669,5.2599693116490105,3.009697458493334,False
shrunk_copula__b011__r000,11,0,40,1.7510810288504242,2.484090444757364,1.5992928020355928,-0.37641323762144874,3.0109279948456122,4.492273255403706,5.226431110060022,3.1598542919154506,False
shrunk_copula__b019__r000,19,0,40,1.4889955477166847,2.6763441398645975,1.331224395462019,0.02419443285271461,3.200132067107884,4.2106692720135115,5.342771849535726,3.1988467156485783,False
shrunk_copula__b049__r001,49,1,40,1.8814454245603622,2.490635866885772,1.6112009046773612,-0.13866012571551084,3.235989439839215,4.438088465490159,5.759175670359117,3.2112528566343137,False
shrunk_copula__b010__r001,10,1,40,1.745160239762654,2.4390302142633318,1.3513110188091417,-0.3283957996647772,2.7290426491424093,4.28399936409284,5.970456451925426,3.239628597704842,False
shrunk_copula__b045__r000,45,0,40,1.8161361837660777,2.6271704707701997,1.535098998866601,-0.12903208499480484,3.270471577726062,4.155381978940945,5.202688926954725,3.2679731465769146,False
shrunk_copula__b039__r000,39,0,40,1.7835622785195104,2.279135724552667,1.4494565079139485,-0.05231980145151292,3.128305019651279,4.054140310569561,5.961121467934567,3.369419538791978,False
shrunk_copula__b004__r000,4,0,40,1.8028121353086364,2.4450335600743074,1.2322273023135555,0.03598522132578633,2.703963349692089,4.012490715477775,5.5261547667235895,3.427871929557479,False
shrunk_copula__b031__r000,31,0,40,1.732119849114898,2.3646221873031283,1.4162753550099527,-0.23799186408575687,2.878179391336271,4.044525497152634,5.1097475874754545,3.477046692510908,False
shrunk_copula__b046__r000,46,0,40,1.5426668794393634,2.3039126627895334,1.2112455954317425,0.21441586109463734,2.857140775133554,4.294372474063117,5.668535555227755,3.4880152968814397,False
shrunk_copula__b001__r000,1,0,40,1.5097801112247886,2.7213156618858836,1.5520798161210205,-0.166528626596419,3.1241779989639284,4.412257683643256,5.724403726487554,3.4974914954849585,False
shrunk_copula__b041__r001,41,1,40,1.7930549084107463,2.7136300862498377,1.1723062672823197,-0.3896179151130307,3.3225733938228426,4.379978339012437,5.568893163942706,3.5509488590024674,False
shrunk_copula__b002__r000,2,0,40,1.760842815783607,2.5586041623213545,1.4520816736493694,-0.10980260439934089,3.529928321427538,4.413339168411891,5.7440277567282685,3.5548808170705426,False
shrunk_copula__b037__r000,37,0,40,1.6003865941986257,2.5767164830647173,1.051145271509819,0.23915240975887117,3.089580416050086,3.999730443060259,5.459409029668503,3.8186743446741254,False
shrunk_copula__b023__r000,23,0,40,1.5444560962141378,2.5579141456273016,1.0609336520192578,0.14842218156468767,2.9656362946652948,4.117908736035865,5.2580237956293665,3.9180882304599276,False
shrunk_copula__b041__r000,41,0,40,1.7834930196659724,2.3285339905174895,1.085518937253557,-0.4957930472171019,3.128976835627512,4.0576918152051,5.3940769531394475,3.9743608483138577,False
shrunk_copula__b026__r000,26,0,40,1.5663140304490426,2.3989580510003723,1.335291757800897,0.15066857492412633,3.015210921836225,3.817961866751768,5.65737920875857,4.015965016788254,False
shrunk_copula__b044__r000,44,0,40,1.6793056985268418,2.3700306873334753,1.6394831032227004,-0.185681039750122,3.419871028855841,4.205599461694808,5.232823574331991,4.079077795893618,False
shrunk_copula__b022__r001,22,1,40,1.6572910764130486,2.749011036700413,1.6832173684086151,-0.05334467180549386,3.180034366245175,4.423326681593319,5.842371134966515,4.170094357720872,False
shrunk_copula__b025__r001,25,1,40,1.541807069106162,2.543872745735789,1.6981196396279872,-0.015939811778085435,2.845586374504822,4.08059170392681,5.307288762086695,4.288577061366106,False
shrunk_copula__b043__r000,43,0,40,1.6712467438707517,2.65247032575141,1.527546724710759,-0.5369160221102673,3.259115752820011,4.4198489266726035,5.943862460171729,4.29655854129412,False
shrunk_copula__b020__r000,20,0,40,1.5346700728193547,2.4472028141508755,1.0493493204857116,0.0020692687420807766,3.070770273935126,3.9050663274631443,5.388091996824086,4.298909122455994,False
shrunk_copula__b029__r000,29,0,40,1.8178984480789255,2.273531224595732,1.1945190249816668,-0.20018401406704775,2.693948746761554,4.081026291098198,5.538513292566118,4.346598172675903,False
shrunk_copula__b027__r000,27,0,40,1.5255869846066714,2.57744139665101,1.5246352841146935,0.24440502821120544,3.362073278882944,4.058833380914433,5.459272288244204,4.420044686013703,False
shrunk_copula__b048__r000,48,0,40,1.5654243927740081,2.318540269836182,1.0464160018584903,0.06740810036402721,2.985736388450507,4.1772114007217285,5.166425134577232,4.449658907495714,False
shrunk_copula__b012__r000,12,0,40,1.5897792181819699,2.5104729997235693,1.2759574673805667,0.25537116123527737,2.8226002708567557,3.8664019319921277,5.50731061498626,4.452983311861856,False
shrunk_copula__b049__r000,49,0,40,1.5868965126665286,2.514726475798066,1.3655228706076676,0.32683123844632944,3.227065711691428,4.643084837113975,5.82830494606753,4.595045630424858,False
shrunk_copula__b033__r000,33,0,40,1.7159728567967614,2.5946601570808294,1.4344180247243574,-0.6448168590300247,3.210341390538362,4.570885798742974,5.852091995323135,4.609974970042926,False
shrunk_copula__b002__r001,2,1,40,1.6578917537713864,2.3243382184680077,1.3141680599723002,0.5392217297725195,2.9211636954798097,4.175130984450988,5.542527497268332,4.679627633563407,False
shrunk_copula__b032__r001,32,1,40,1.7724837684362673,2.7499045309964187,1.267761632823556,0.17990335171607585,3.338531458720476,4.590029969563005,5.628553234371925,4.853183119901975,False
shrunk_copula__b036__r000,36,0,40,1.4777313909604108,2.6341462303324548,1.6808878718531526,-0.004719541586000275,2.858462398844142,4.326553649420539,5.2656556895983595,5.140281638669475,False
shrunk_copula__b009__r001,9,1,40,1.735000047193446,2.7158002843815066,1.1135185758621513,-0.07489917484374742,3.4412033246644484,4.451257573980682,5.9320978411798055,5.2310882639705465,False
shrunk_copula__b030__r001,30,1,40,1.8357026360067976,2.365672309311174,1.6784172620285494,-0.5042177132164822,3.198948186523828,4.620214669246771,5.698976988156506,5.666606436679764,False
shrunk_copula__b024__r000,24,0,40,1.6867106841060564,2.3703686549705743,1.4880574996933087,0.2628536647854376,2.712366021622581,3.9872727701009048,5.145791499398068,5.9000394449497575,False
shrunk_copula__b005__r000,5,0,40,1.7435825721006444,2.7774688950094637,1.7689755604556583,0.2265242807624866,3.157361272940119,4.505621429381417,5.5531670314829675,6.194187114702878,False
shrunk_copula__b021__r001,21,1,40,1.687461752762872,2.63398169850875,1.2388242583342106,-0.6507369643436756,3.1207581825190647,4.3524944045578895,6.218992128796096,6.431718914774941,False
shrunk_copula__b007__r000,7,0,40,1.899791423172646,2.649552084831044,1.7241143701827473,-0.4322640804917121,3.1510997049426424,4.601046317429419,5.746287979500219,6.5596975010281415,False
shrunk_copula__b026__r001,26,1,40,1.522667746782839,2.1920807753699725,1.0344153040349457,0.02931755506763776,2.7819016680878983,4.022315728281882,5.3609004601407815,6.954164061129718,False
shrunk_copula__b047__r001,47,1,40,1.8465008111500514,2.52780737622785,1.6605074790363825,-0.5616618840583331,2.998133222156002,4.775221787761712,5.600011090804228,7.052375681019625,False
shrunk_copula__b023__r001,23,1,40,1.8039902573991882,2.893450279434382,1.1026433107420135,-0.09549803466681152,3.0053924983148153,4.502622398390118,5.980697363676915,7.21043286540724,False
shrunk_copula__b007__r001,7,1,40,1.5233245584338366,2.140914646108664,1.455998742930496,-0.0656959178591632,2.752407130499643,3.9513118146274264,5.296154304684294,7.305324886828002,False
shrunk_copula__b008__r000,8,0,40,1.7830513184136332,2.4222709876719493,0.6591170424043558,-0.12059703446271841,2.968610582674468,4.235029320385239,5.428940223933067,7.404061919371336,False
shrunk_copula__b021__r000,21,0,40,1.4305855829889458,2.7660507211039826,1.0261210236483267,-0.3151635728745236,2.8658937470372274,4.023195793787691,5.6463969905183635,7.407724253050183,False
shrunk_copula__b025__r000,25,0,40,1.6099775603126412,2.3785578601046593,1.7591834461210591,-0.11766357133590252,3.1760038216508044,4.078146855659984,6.277793947642883,7.408666174688593,False
shrunk_copula__b032__r000,32,0,40,1.7129807341241567,2.818574896605484,1.2341339677765832,-0.18042184020417254,3.4142490252214768,4.716161949256303,5.875660687919919,7.460260900148739,False
shrunk_copula__b001__r001,1,1,40,1.5463197501528452,2.700603039690021,1.661542571244848,-0.42692733577854447,2.577875398719902,4.444657553623412,5.737789350735039,7.521021710929806,False
shrunk_copula__b035__r001,35,1,40,1.7482020118938524,2.4931065208672742,0.6209185622186918,-0.17667097549990757,3.070877042788436,4.219624661220501,5.593218349564906,7.593419194288623,False
shrunk_copula__b014__r000,14,0,40,1.445812266394186,2.3345249609398744,1.4207175968591002,0.028474292543388513,2.6280138402661,3.9000465832814815,5.3373472621241405,7.667485011510174,False
shrunk_copula__b027__r001,27,1,40,1.5602443768234822,2.9152046646771055,1.5176929180475869,-0.19252646686947034,3.237246003346407,4.4735189534824045,6.014730225171057,7.731193687480985,False
shrunk_copula__b004__r001,4,1,40,1.607728729733546,2.1444120760326806,1.2918008525356526,0.3121065139194748,2.896814483698028,3.8615471272661734,5.30289931922592,7.764014740826679,False
shrunk_copula__b018__r001,18,1,40,1.9785041162423334,2.524184338330607,1.27589522773384,-0.5856341842284,3.5037488933988934,4.514475355786789,5.709406302822721,8.15951261696119,False
shrunk_copula__b033__r001,33,1,40,1.7539528356580618,2.725499358179301,1.7319799548290713,-0.4127591638365537,3.368292317896579,4.608904501041511,6.027533959684216,8.315013419939676,False
shrunk_copula__b036__r001,36,1,40,2.0719774668021227,2.5836557635054502,1.4775952240919747,-0.6286499572649369,3.128796774525829,4.492661934445909,5.59883750886468,8.517308154225342,False
shrunk_copula__b028__r000,28,0,40,1.969630936014735,2.2663254006309232,0.9625922719919575,-0.5850772150725698,3.2491483434625676,4.376400471048217,5.411130678716987,8.703912969265973,False
shrunk_copula__b022__r000,22,0,40,1.5999405816521235,2.3575946915946515,1.7730741787764348,-0.07971533132164015,3.225054348698898,3.8795452328786655,6.233626005091205,8.881005624586413,False
shrunk_copula__b015__r001,15,1,40,1.4496184174129694,2.7373463601840164,1.1920534776895098,0.3101746339120481,2.6546984457584992,4.433181845201564,5.919036153442702,8.891758631602436,False
shrunk_copula__b042__r000,42,0,40,1.871800096003621,2.070250080902607,1.0096241835870798,-0.32496275537209324,3.186091048720105,4.170932760498033,5.189042765380142,8.91019916716513,False
shrunk_copula__b028__r001,28,1,40,1.9396668545984102,2.5399699595952665,1.0357461259886385,-0.47482736211886645,3.6651308632352086,4.275207483857866,5.654992207544678,9.243290715365772,False
shrunk_copula__b015__r000,15,0,40,1.6758650659586665,2.82976026015999,1.5994282659748436,-0.2711574136389941,3.4530605097180795,4.7303634780675345,5.960622661741938,9.413720986743392,False
shrunk_copula__b046__r001,46,1,40,1.6628169879801835,2.5062383434389752,0.9167351186036847,0.20980027473844154,2.4470470690311634,4.402628985202854,5.892902668315889,9.440443298636756,False
shrunk_copula__b029__r001,29,1,40,1.9745653888404013,2.1524364421009485,1.7221361136421396,-0.4551846571654197,2.8828995138105595,4.017870734259646,5.794643209100888,10.098443888408434,False
shrunk_copula__b003__r001,3,1,40,1.9846487150888945,2.463459008696963,0.9750861094315241,-0.4048176255328019,3.6600803451152286,4.38677141677608,5.3674119410449395,10.716896620614952,False
shrunk_copula__b014__r001,14,1,40,1.476241771692276,2.1977918138183057,1.3210920813932825,0.18920280162004843,2.8019508913278797,3.81927194841267,4.975099749750342,10.917250313360363,False
shrunk_copula__b038__r001,38,1,40,1.8461007154432751,2.7515802670680394,1.8149398947946298,-0.487066087875592,3.5449168042948296,4.602083791553994,5.326994653247169,11.241755593889266,False
shrunk_copula__b045__r001,45,1,40,1.6336457347141946,2.007828524460895,1.3703361036947572,0.18420827681153498,2.802680520030604,3.7483074725945364,5.321488076095654,11.258622654923176,False
shrunk_copula__b017__r001,17,1,40,1.3362896183557815,2.5029632990968667,1.3323160585434355,0.5419015752417209,2.8353135507420335,3.827248007449591,5.345185642414784,11.79719672084642,False
shrunk_copula__b024__r001,24,1,40,1.479784294166803,2.1560151291838228,1.4242826601603584,0.0564414324218351,2.846693003304222,3.660177328139446,5.066767341257574,12.011960313828048,False
shrunk_copula__b016__r000,16,0,40,2.0897003072767077,2.5396702748056814,1.5497188119056948,-0.7538778227726717,3.501755686440758,4.258147688238491,5.5837416651975404,12.05645003020177,False
shrunk_copula__b040__r000,40,0,40,1.4152089315927932,2.350498005946439,1.2686578708639886,0.24772786049175594,2.7262401267226712,4.067627609672247,4.704726761994029,12.641417187891069,False
shrunk_copula__b020__r001,20,1,40,1.6258780363436895,2.458925645962034,1.1352296903670052,0.5056646687212016,2.3305486124597516,3.9881915199620126,5.141500398317771,13.414028377821825,False
shrunk_copula__b017__r000,17,0,40,1.6546284297001301,2.2378866700213926,0.9816765825779814,0.5740948183200383,2.591487894401941,3.8511175420551353,5.227335745393503,13.4691679773292,False
shrunk_copula__b012__r001,12,1,40,1.476842426315418,2.2579817078422098,0.955083197799829,0.1980571044661022,2.4693403890038,3.7546319019396677,5.591631034782035,13.837195686970405,False
shrunk_copula__b030__r000,30,0,40,2.1685372375783265,2.3405623252989667,1.4496265246125803,-0.5599812965817617,3.5320829072155853,4.306203504102195,5.8973144476751305,14.153134816122732,False
shrunk_copula__b035__r000,35,0,40,2.019970813726334,2.5734228321913433,0.6306075407035203,-0.7405075731422835,3.1237366805509037,4.54745191495292,5.800888659575589,15.897478375544228,False
shrunk_copula__b018__r000,18,0,40,2.089320196075551,2.767001217274583,1.3003178290726964,-0.30071198003095256,3.5584452028755744,4.92285396770602,5.824330295128207,16.69778816974638,False
shrunk_copula__b037__r001,37,1,40,2.1177702108283807,2.6696059949146633,1.0135175888060837,-0.43771401793034015,3.543511293473594,4.710090082352073,6.19180869595795,18.130119958650276,False
shrunk_copula__b008__r001,8,1,40,1.4596271984878566,2.232467773933002,0.83283632613223,0.3141557382748819,2.897717485943,3.521158561879453,4.948420296133781,19.405376254792134,False
shrunk_copula__b000__r000,0,0,40,1.2626403570025493,2.3569898482925478,1.6192273652312936,0.42393242397410996,2.6804731289633894,3.529336701939063,4.920083008787423,22.811329794117093,False
shrunk_copula__b038__r000,38,0,40,1.9968043212621558,2.8912688937857185,1.6134589124155823,-0.7436074543867097,3.8498678140053153,4.67112497185698,6.080628319410288,23.02861068447628,False
